person_id;household_id;geoid;region_code_legacy;region_name_reported;census_year;date_of_birth;age;sex;ethnicity_code;education_level;literacy;employment_status;employment_type;industry_code;annual_income_local;marital_status;migration_status;arrival_year;is_head_of_household;record_confidence_score;enumeration_source;last_updated
97437e0d-6ff2-5d04-8daa-04fb843d3664;H-26-2051;26;LEG-26-2016;Region-0026;2020;16/10/2011;9;Other;ETH19;Tertiary;True;Student;;;0.0;Divorced;Native;;False;0.469;MobileUpdate;2020-10-12T00:00:00
fc1f6ea0-bb35-5eb4-b4b7-2d8ad85dc93b;H-86-289;86;LEG-86-5118;Regiox-0086;2015;28/01/1928;87;Female;ETH09;Tertiary;True;Retired;;;0.0;Widowed;Native;;False;0.104;AdminRegister;2015-04-13T00:00:00
7075af4e-95ec-5d5c-b1ca-37880370435a;H-6-353;6;LEG-6-8764;Rgion-0006;2015;05/04/2015;0;Female;ETH05;NoSchool;True;Student;;;0.0;Married;Native;;False;0.92;AdminRegister;2015-07-24T00:00:00
29a165ef-815c-54b1-a6bc-876516f59469;H-68-267;68;LEG-68-7433;Region-0068;2010;18/09/2007;3;Male;ETH07;NoSchool;True;Student;;;0.0;Widowed;Native;;False;0.973;FieldEnumeration;2010-09-09T00:00:00
d96d9ef3-9eaa-5788-9afd-7f1a79b0b4b4;H-85-975;85;LEG-85-2693;Region-0085;2010;24/11/2004;6;Male;ETH20;Secondary;True;Student;;;0.0;Single;Native;;False;0.655;AdminRegister;2010-02-08T00:00:00
508a9066-eefc-5a4b-a842-7acb82f6e2ab;H-64-1907;64;LEG-64-3943;Region-0064;2020;10/03/1965;55;Female;ETH15;Primary;False;Unemployed;;;0.0;Married;Internal Migrant;2019.0;False;0.423;FieldEnumeration;2020-02-19T00:00:00
28ea9bd4-9486-566f-8821-225393682ac1;H-118-226;118;LEG-118-2337;Region-0118;2015;27/03/2014;1;Female;ETH01;NoSchool;True;Student;;;0.0;Single;Native;;False;0.83;AdminRegister;2015-06-04T00:00:00
c6f8581a-9ea5-5a3a-811b-f461584735b2;H-90-243;90;LEG-90-8222;Region-0090;2020;17/05/2020;0;Other;ETH12;NoSchool;False;Student;;;0.0;Married;Native;;False;0.619;AdminRegister;2020-03-05T00:00:00
5a44d556-0dbf-5958-a89a-f033461c57db;H-119-1311;119;LEG-119-6994;Region-0119;2020;05/11/1973;47;Female;ETH18;Tertiary;True;Employed;Casual;IND213;28008.59;Single;Internal Migrant;2006.0;False;0.953;AdminRegister;2020-07-11T00:00:00
991622c1-b9a0-54ce-9561-41a8eaa7d4da;H-23-2036;23;LEG-23-20;Region-0023;2020;21/02/1995;25;Male;ETH18;Secondary;True;Employed;Casual;IND020;86871.03;Widowed;Native;;True;0.483;FieldEnumeration;2020-10-18T00:00:00
1f49cab7-a5f0-588f-b5b5-f57a016f8132;H-82-622;82;LEG-82-3811;Region-0082;2010;03/08/1983;27;Female;ETH11;Secondary;True;Employed;Casual;IND147;42575.23;Divorced;Native;;False;0.476;AdminRegister;2010-07-27T00:00:00
abe76489-946d-54d8-9169-e3f4bb3ecaca;H-99-303;99;LEG-99-9918;Region-0099;2020;18/10/1928;92;Male;ETH04;Primary;False;Retired;;;0.0;Married;Native;;False;0.473;AdminRegister;2020-12-27T00:00:00
f984a9e4-839e-5de8-a73e-fda994aa31b6;H-77-433;77;LEG-77-165;Region-0077;2010;21/09/1937;73;Other;ETH15;Primary;False;Retired;;;0.0;Widowed;Native;;False;0.682;AdminRegister;2010-12-23T00:00:00
bc401dc7-ceee-57fa-b08a-47092b4f9d87;H-40-617;40;LEG-40-1018;Reion-0040;2020;16/01/1991;29;Male;ETH01;Secondary;True;Employed;Formal;IND295;14419.95;Widowed;Native;;False;0.699;FieldEnumeration;2020-05-10T00:00:00
5dd8d8b9-85a0-5289-a726-3a1d3290a79e;H-89-875;89;LEG-89-4985;Region-0089;2010;20/06/1920;90;Female;ETH13;Secondary;True;Retired;;;0.0;Widowed;Native;;False;0.256;AdminRegister;2010-09-16T00:00:00
9050d6e2-8684-5113-9f3d-c42d6aaad7fe;H-22-1754;22;LEG-22-9785;Region-0022;2020;04/10/2000;20;Other;ETH09;Secondary;True;Inactive;;;0.0;Widowed;Internal Migrant;2002.0;False;0.666;FieldEnumeration;2020-07-14T00:00:00
167e5c5b-305a-53f0-b95e-e98d392554e0;H-49-161;49;LEG-49-2068;Region-0049;2020;01/10/1959;61;Female;ETH12;Secondary;True;Employed;Informal;IND273;51273.28;Single;Native;;False;0.867;AdminRegister;2020-01-10T00:00:00
02c6ea5b-34e0-5609-82db-71828d97716c;H-86-216;86;LEG-86-1865;Region-0086;2020;03/01/2016;4;Male;ETH15;NoSchool;False;Inactive;;;0.0;Widowed;Native;;False;0.569;SurveySample;2020-05-11T00:00:00
4ae4cd4f-0feb-517f-a9c6-8b9841ab67d2;H-118-2267;118;LEG-118-3442;Region-0118;2020;26/12/1987;33;Male;ETH16;Secondary;True;Inactive;;;0.0;Single;Native;;False;0.727;FieldEnumeration;2020-03-15T00:00:00
6515229c-1a3f-5447-b48b-21fbbf07ad77;H-28-393;28;LEG-28-3373;Region-0028;2015;18/02/2007;8;Female;ETH16;Tertiary;True;Inactive;;;0.0;Married;Native;;False;0.259;FieldEnumeration;2015-11-02T00:00:00
87d8f9bf-06f3-5965-82f8-7b72f66e23fc;H-63-541;63;LEG-63-9128;Region-0063;2015;08/05/1957;58;Other;ETH14;Postgraduate;True;Retired;;;0.0;Widowed;Native;;True;0.338;FieldEnumeration;2015-05-20T00:00:00
c185fed7-7dbd-542d-85af-d8c6ec6c7d21;H-83-607;83;LEG-83-1237;Region-0083;2020;27/05/1947;73;Male;ETH03;Primary;True;Retired;;;0.0;Widowed;Native;;False;0.289;FieldEnumeration;2020-03-12T00:00:00
09f99ea9-6f1d-59d8-9aca-4d8f6597bed6;H-53-1289;53;LEG-53-93;Region-0053;2015;07/06/1974;41;Male;ETH09;Secondary;True;Unemployed;;;0.0;Single;Native;;True;0.132;FieldEnumeration;2015-08-26T00:00:00
b1803918-8c94-5d6e-80c2-ecfabecb07da;H-67-720;67;LEG-67-1538;Region-0067;2010;11/09/1977;33;Female;ETH18;Tertiary;True;Employed;Formal;IND002;28320.68;Divorced;Native;;False;0.123;SurveySample;2010-01-22T00:00:00
02c4eefb-4fe1-56cf-9b1b-629a41a61649;H-13-740;13;LEG-13-4504;Region-0013;2015;02/02/1955;60;Male;ETH14;Secondary;True;Employed;Formal;IND127;38320.27;Widowed;Native;;False;0.671;SurveySample;2015-11-24T00:00:00
82dbbc83-ba03-5cba-a617-1180a9256dd8;H-80-528;80;LEG-80-3107;Region-0080;2015;04/03/1977;38;Male;ETH02;Primary;False;Employed;Informal;IND007;11985.55;Widowed;Native;;False;0.485;SurveySample;2015-09-06T00:00:00
a0e7648d-d126-59a1-9a8d-3a0cf0f071bd;H-28-887;28;LEG-28-180;Region-0028;2010;13/03/1998;12;Male;ETH20;Primary;True;Student;;;0.0;Married;Native;;False;0.255;MobileUpdate;2010-10-02T00:00:00
50be20ba-9654-5c6c-a7e0-184a4a3cc47f;H-117-1399;117;LEG-117-866;Region-0117;2015;04/08/2015;0;Female;ETH07;NoSchool;False;Student;;;0.0;Married;Native;;False;0.983;SurveySample;2015-03-15T00:00:00
8c717f9b-3ec0-58bd-b388-50b8c143af2d;H-99-1013;99;LEG-99-6511;Region-0099;2015;24/04/1970;45;Other;ETH11;Tertiary;True;Retired;;;0.0;Widowed;Native;;False;0.224;SurveySample;2015-09-06T00:00:00
440cec79-99c3-55ff-a5f5-586fbcf7915e;H-20-1401;20;LEG-20-3717;Region-0020;2020;17/04/1934;86;Female;ETH16;Tertiary;True;Retired;;;0.0;Divorced;Native;;False;0.862;FieldEnumeration;2020-09-24T00:00:00
640a3b92-1444-531e-81ae-aeff0d30c2c5;H-56-481;56;LEG-56-7233;Region-0056;2020;09/03/1948;72;Other;ETH01;Secondary;True;Retired;;;0.0;Married;Native;;True;0.757;SurveySample;2020-01-18T00:00:00
2965d853-b42f-5853-9b7b-9fc830e1956e;H-17-700;17;LEG-17-4416;Region-0017;2015;06/10/1986;29;Other;ETH10;Postgraduate;True;Employed;Self-employed;IND067;2617.9;Single;Native;;True;0.743;SurveySample;2015-12-04T00:00:00
2252f2fb-f8d3-58da-9f57-fd4bbca86a8c;H-101-492;101;LEG-101-795;Region-0101;2010;17/02/2008;2;Other;ETH01;NoSchool;True;Student;;;0.0;Divorced;Native;;False;0.601;SurveySample;2010-10-23T00:00:00
9056df6c-51dc-5d03-9f3d-db00f06ba134;H-118-929;118;LEG-118-2484;Region-0118;2010;02/10/1994;16;Other;ETH13;Primary;True;Inactive;;;0.0;Single;Native;;False;0.772;AdminRegister;2010-10-03T00:00:00
0cb65518-0af2-54b2-9cef-a9668a5786d5;H-26-453;26;LEG-26-9842;Region-0026;2015;18/02/1964;51;Male;ETH12;Primary;True;Unemployed;;;0.0;Divorced;Native;;False;0.635;FieldEnumeration;2015-02-21T00:00:00
eafc9474-bcc7-59f7-87d7-8f5109978219;H-42-1615;42;LEG-42-5655;Region-0042;2020;19/11/2006;14;Other;ETH13;Secondary;True;Inactive;;;0.0;Married;Native;;False;0.841;AdminRegister;2020-07-28T00:00:00
d7557717-da48-5586-a7e5-9ecf601e21dd;H-60-449;60;LEG-60-8314;Region-0060;2010;13/10/1998;12;Male;ETH08;Secondary;True;Student;;;0.0;Widowed;Native;;False;0.278;SurveySample;2010-06-17T00:00:00
8a100243-caca-5ba3-9a7d-4f8e060d6b12;H-93-1772;93;LEG-93-7441;Region-0093;2020;07/10/1996;24;Female;ETH04;Postgraduate;True;Employed;Informal;IND206;67458.84;Single;Native;;False;0.347;SurveySample;2020-12-14T00:00:00
5390eaf4-7c4f-5040-803e-cdcebc3dd4ef;H-90-574;90;LEG-90-2245;Region-0090;2020;23/04/1976;44;Male;ETH01;Primary;True;Inactive;;;0.0;Divorced;Native;;False;0.637;FieldEnumeration;2020-11-27T00:00:00
13a74aab-cdea-5df1-9f8b-6de3f9b86c60;H-113-621;113;LEG-113-9643;Region-0113;2015;12/03/1929;86;Female;ETH06;Secondary;True;Retired;;;0.0;Single;Native;;True;0.538;AdminRegister;2015-09-28T00:00:00
71cc5b88-3729-5573-8e2e-8a580057cb86;H-44-227;44;LEG-44-6789;Region-0044;2015;18/10/1994;21;Male;ETH12;Primary;True;Employed;Informal;IND177;85247.64;Divorced;Native;;False;0.263;SurveySample;2015-09-09T00:00:00
0c3eadc0-cc34-5c92-b9ab-ca5ef407ebe1;H-68-676;68;LEG-68-7258;Region-0068;2010;15/11/1958;52;Other;ETH10;Primary;True;Inactive;;;0.0;Divorced;Internal Migrant;1991.0;False;0.733;FieldEnumeration;2010-04-13T00:00:00
80e09aaf-db18-59b4-93bb-522ef9453cb7;H-100-1945;100;LEG-100-7124;Regin-0100;2020;04/03/1965;55;Female;ETH03;Secondary;True;Retired;;;0.0;Divorced;Internal Migrant;2015.0;False;0.437;FieldEnumeration;2020-12-05T00:00:00
9189caee-85af-5b73-a538-65493eb8fb0e;H-18-1278;18;LEG-18-5539;Region-0018;2015;06/07/1993;22;Male;ETH20;Secondary;True;Unemployed;;;0.0;Married;Native;;False;0.011;FieldEnumeration;2015-02-19T00:00:00
f105b23a-1391-5d5b-8081-f1265e0bb860;H-82-1973;82;LEG-82-6391;Region-0082;2020;27/01/1927;93;Male;ETH09;Primary;True;Retired;;;0.0;Single;Internal Migrant;;False;0.093;SurveySample;2020-08-05T00:00:00
d3a9a7b0-1259-5faf-89a1-eef79ec15f55;H-64-1897;64;LEG-64-5267;Region-0064;2020;24/01/2008;12;Other;ETH14;Secondary;True;Student;;;0.0;Widowed;Native;;False;0.29;AdminRegister;2020-08-16T00:00:00
d5f34149-5dbe-54dc-a8da-7d823cd8a8e2;H-79-428;79;LEG-79-821;Region-0079;2020;22/03/1929;91;Female;ETH11;Tertiary;True;Retired;;;0.0;Widowed;Native;;False;0.396;FieldEnumeration;2020-10-02T00:00:00
87320e27-e2ee-585e-a4f5-bd8a729e0f04;H-9-251;9;LEG-9-6249;Region-0009;2015;08/04/2003;12;Female;ETH15;Primary;True;Student;;;0.0;Widowed;Native;;False;0.453;FieldEnumeration;2015-06-20T00:00:00
552b1b14-8ebf-565f-b57b-c9d0479c05f4;H-82-2106;82;LEG-82-2530;Region-0082;2020;24/07/1942;78;Other;ETH18;Secondary;True;Retired;;;0.0;Divorced;Native;;True;0.587;AdminRegister;2020-11-17T00:00:00
a51af0d9-71ab-526c-b1d0-6d84d05c4ab0;H-117-316;117;LEG-117-7089;Region-0117;2020;09/05/1968;52;Other;ETH02;Tertiary;True;Employed;Formal;IND001;49986.74;Married;Native;;False;0.382;AdminRegister;2020-04-05T00:00:00
de8a6195-5e9e-5493-802a-f14254a08456;H-67-1178;67;LEG-67-3182;Region-0067;2015;13/06/2010;5;Other;ETH06;NoSchool;False;Student;;;0.0;Married;Native;;False;0.118;AdminRegister;2015-12-02T00:00:00
d9579d4b-4f75-55fd-970f-0554d8b1c260;H-95-199;95;LEG-95-7859;Region-0095;2015;16/12/1921;94;Other;ETH06;Primary;True;Retired;;;0.0;Widowed;Native;;False;0.614;AdminRegister;2015-06-11T00:00:00
35d6e1f1-5f0c-5108-bf09-b4eaace17434;H-104-243;104;LEG-104-5571;Region-0104;2015;10/10/2003;12;Other;ETH17;Secondary;True;Student;;;0.0;Married;Native;;False;0.115;AdminRegister;2015-01-22T00:00:00
b4f6a64c-3893-5399-837c-419b15af1dbb;H-40-536;40;LEG-40-5847;Region-0040;2020;12/07/2008;12;Female;ETH13;Postgraduate;True;Inactive;;;0.0;Single;Native;;True;0.469;FieldEnumeration;2020-02-03T00:00:00
f3c4fe1e-57af-58e5-82ce-819775f427bc;H-31-495;31;LEG-31-1431;Region-0031;2010;16/01/1991;19;Female;ETH13;Primary;False;Inactive;;;0.0;Divorced;Native;;False;0.185;AdminRegister;2010-06-07T00:00:00
6fa9967b-fbe3-5196-a15d-70588236454d;H-103-811;103;LEG-103-9576;Rgion-0103;2010;05/07/1996;14;Other;ETH13;Tertiary;True;Student;;;0.0;Married;Native;;False;0.465;SurveySample;2010-01-22T00:00:00
7f176b9d-a41d-5474-8d9e-9ae40457846d;H-108-1116;108;LEG-108-5109;Region-0108;2020;27/12/2010;10;Male;ETH15;Primary;True;Student;;;0.0;Divorced;Internal Migrant;2020.0;False;0.59;FieldEnumeration;2020-04-11T00:00:00
19505d45-afad-5164-87ec-031cf6426ff6;H-110-1050;110;LEG-110-6009;Region-0110;2015;14/11/1969;46;Male;ETH05;Secondary;True;Inactive;;;0.0;Single;Native;;False;0.07;FieldEnumeration;2015-07-08T00:00:00
358d30ff-863f-56ca-8c9e-f24acadf59d5;H-112-580;112;LEG-112-4079;Region-0112;2015;26/08/2005;10;Female;ETH04;Secondary;True;Student;;;0.0;Single;Native;;False;0.98;AdminRegister;2015-08-24T00:00:00
3f1fc79c-ef7f-52fb-a953-23007dcd3e27;H-113-1821;113;LEG-113-5651;Region-0113;2020;28/02/1980;40;Female;ETH10;Postgraduate;True;Employed;Self-employed;IND118;60745.06;Divorced;Native;;True;0.437;FieldEnumeration;2020-06-12T00:00:00
1647f2f1-60dd-5d0f-ab9e-b3665f366452;H-90-874;90;LEG-90-5491;Region-0090;2015;08/11/1962;53;Female;ETH09;Secondary;True;Student;;;0.0;Divorced;Native;;False;0.668;FieldEnumeration;2015-10-05T00:00:00
f79f7d4a-f725-5149-ab29-78e87dc80260;H-106-295;106;LEG-106-5447;Region-0106;2015;25/12/1996;19;Male;ETH05;Primary;True;Inactive;;;0.0;Divorced;Native;;False;0.81;FieldEnumeration;2015-01-06T00:00:00
fa2fd342-67b0-598c-848e-a811b37df74b;H-112-1422;112;LEG-112-5398;Region-0112;2015;01/01/1952;63;Female;ETH20;Secondary;True;Employed;Casual;IND124;37511.05;Single;Native;;False;0.227;AdminRegister;2015-01-23T00:00:00
32f7f003-5132-5165-8e3f-a4aef4d63cbe;H-52-785;52;LEG-52-6293;Region-0052;2015;25/10/1985;30;Female;ETH07;Secondary;True;Employed;Casual;IND042;16096.78;Married;Native;;False;0.145;SurveySample;2015-08-05T00:00:00
eb106e2e-caaa-502b-aa5e-409cedead0bb;H-58-358;58;LEG-58-5529;Region-0058;2010;07/02/1960;50;Other;ETH06;Postgraduate;True;Inactive;;;0.0;Single;Native;;False;0.463;SurveySample;2010-09-26T00:00:00
5df95f2d-d1e9-5830-a955-6e3d2773e4d9;H-45-2183;45;LEG-45-3203;Region-0045;2020;13/06/1979;41;Male;ETH01;Tertiary;True;Employed;Casual;IND201;65698.12;Married;Native;;False;0.087;FieldEnumeration;2020-05-27T00:00:00
c34e9fbc-5012-568f-b3f3-9575ed6a1cf5;H-102-180;102;LEG-102-4332;Region-0102;2020;05/11/1963;57;Female;ETH04;Secondary;True;Unemployed;;;0.0;Widowed;Native;;False;0.755;AdminRegister;2020-06-02T00:00:00
4816799f-8bb8-5f9e-9a4e-a267c1bc99c5;H-6-1698;6;LEG-6-2336;Region-0006;2020;12/08/1933;87;Male;ETH04;Primary;False;Inactive;;;0.0;Divorced;Native;;False;0.282;AdminRegister;2020-02-12T00:00:00
1e7e633b-af07-5eeb-8bb0-2b4744307236;H-114-2151;114;LEG-114-2795;Region-0114;2020;28/07/1934;86;Other;ETH17;Secondary;True;Retired;;;0.0;Widowed;Native;;False;0.442;FieldEnumeration;2020-03-22T00:00:00
f3034196-cb89-5fb9-8e3c-8de5993ad216;H-100-716;100;LEG-100-8817;Region-0100;2020;09/03/1995;25;Female;ETH17;Primary;True;Student;;;0.0;Divorced;Native;;False;0.032;FieldEnumeration;2020-01-26T00:00:00
278ce502-4869-51f6-a801-35cf6f6bdaf4;H-84-1880;84;LEG-84-1856;Region-0084;2020;24/01/1945;75;Male;ETH20;Primary;True;Retired;;;0.0;Single;Native;;False;0.175;AdminRegister;2020-02-05T00:00:00
456ceb6e-ccaf-521d-bb99-356dbdec6f47;H-50-1190;50;LEG-50-4344;0050;2020;19/10/1953;67;Female;ETH02;Tertiary;True;Inactive;;;0.0;Single;Native;;False;0.295;FieldEnumeration;2020-06-07T00:00:00
3d7ee56d-c572-5d05-93b9-d4cfe031a4de;H-95-1401;95;LEG-95-9750;Region-0095;2015;07/11/1930;85;Male;ETH08;Primary;True;Retired;;;0.0;Single;Native;;False;0.997;AdminRegister;2015-03-10T00:00:00
58ae4f6d-ecb9-5230-8c5e-5ae3e45e252b;H-107-1472;107;LEG-107-4350;Region-0107;2015;01/06/1996;19;Female;ETH03;Primary;False;Employed;Casual;IND204;96809.75;Married;Native;;False;0.457;MobileUpdate;2015-12-25T00:00:00
01a6183d-8cae-585e-a39d-21f6b06b9823;H-15-338;15;LEG-15-3685;Region-0015;2015;25/08/1973;42;Male;ETH06;Secondary;True;Employed;Self-employed;IND159;102045.09;Single;Native;;False;0.28;AdminRegister;2015-06-11T00:00:00
7ccd9795-d77a-510c-add6-73300efdb4cf;H-19-142;19;LEG-19-9929;Region-0019;2020;08/01/1945;75;Female;ETH11;Secondary;True;Inactive;;;0.0;Divorced;Native;;False;0.603;SurveySample;2020-04-04T00:00:00
9fc0d06c-ee52-5b0b-9597-e72de84ea929;H-74-175;74;LEG-74-2916;Region-0074;2015;01/11/2014;1;Other;ETH06;NoSchool;True;Inactive;;;0.0;Widowed;Native;;False;0.502;AdminRegister;2015-12-23T00:00:00
9bd467d0-abfa-5d04-a687-6fd672c076da;H-64-1214;64;LEG-64-4464;Region-0064;2020;16/01/1970;50;Female;ETH09;Primary;False;Unemployed;;;0.0;Widowed;Native;;False;0.858;AdminRegister;2020-10-16T00:00:00
d661fccd-a356-521d-8fbc-2c159ccd0dc4;H-69-1826;69;LEG-69-1268;Region-0069;2020;16/06/1980;40;Male;ETH09;Secondary;True;Employed;Informal;IND129;12323.31;Widowed;Native;;False;0.627;AdminRegister;2020-03-14T00:00:00
072945a4-c096-5850-a6a8-5aa9bcf9ebe3;H-74-1922;74;LEG-74-4284;Region-0074;2020;21/12/1985;35;Male;ETH17;Primary;True;Employed;Casual;IND079;26427.54;Widowed;Native;;False;0.34;FieldEnumeration;2020-11-07T00:00:00
3981582a-25f9-5c66-a4f5-c1471bee22a3;H-77-1996;77;LEG-77-9729;Region-0077;2020;28/10/1984;36;Male;ETH01;Tertiary;True;Employed;Informal;IND200;15540.67;Single;Native;;False;0.377;FieldEnumeration;2020-05-17T00:00:00
f5877c88-5a19-5d00-b730-aa3d8b37e7ef;H-38-1755;38;LEG-38-4959;Region-0038;2020;12/01/1983;37;Male;ETH17;Secondary;True;Employed;Informal;IND152;31980.87;Married;Native;;False;0.687;AdminRegister;2020-02-02T00:00:00
1dce8933-fbbf-500e-ae73-796bc71c1f46;H-88-1162;88;LEG-88-558;Region-0088;2020;01/09/2002;18;Male;ETH09;Secondary;True;Unemployed;;;0.0;Married;Native;;False;0.621;SurveySample;2020-04-23T00:00:00
1c0d32bd-e8d2-5491-9f29-9dde93772c2e;H-72-910;72;LEG-72-3783;Region-0072;2010;24/02/1940;70;Female;ETH16;Primary;True;Retired;;;0.0;Single;Native;;False;0.596;SurveySample;2010-07-12T00:00:00
59bccd54-5ecf-5547-b7f1-95c0d4973135;H-48-2418;48;LEG-48-6023;Region-008;2020;24/03/2002;18;Male;ETH18;Tertiary;True;Student;;;0.0;Divorced;Native;;False;0.566;AdminRegister;2020-07-26T00:00:00
a3f399d0-2d7c-584f-9357-552a8880b906;H-23-151;23;LEG-23-1473;Region-0023;2020;19/04/1985;35;Female;ETH13;Secondary;True;Employed;Casual;IND277;42994.45;Widowed;Native;;False;0.001;AdminRegister;2020-06-05T00:00:00
ef5b30f0-07b6-5115-b2c1-f5c745d42769;H-94-1966;94;LEG-94-8234;Region-0094;2020;04/01/1975;45;Female;ETH01;Primary;False;Unemployed;;;0.0;Divorced;International Migrant;2015.0;False;0.838;AdminRegister;2020-06-28T00:00:00
a17f710c-66b4-59d4-bb85-bc02eb0299c9;H-66-2450;66;LEG-66-1707;Region-0066;2020;07/11/1946;74;Female;ETH06;Secondary;True;Retired;;;0.0;Widowed;Native;;False;0.297;AdminRegister;2020-10-16T00:00:00
25e8441f-ca1d-5bba-9cf4-fa2101a0f8a9;H-50-1305;50;LEG-50-9083;Region-0050;2015;17/11/2002;13;Male;ETH03;Tertiary;True;Inactive;;;0.0;Married;Native;;False;0.046;FieldEnumeration;2015-05-12T00:00:00
57c65daa-3076-5de7-8555-fed0bd86ea81;H-113-1439;113;LEG-113-1768;Region-0113;2020;15/10/1958;62;Female;ETH19;Secondary;True;Employed;Self-employed;IND160;14461.41;Divorced;Native;;False;0.067;AdminRegister;2020-06-02T00:00:00
664fae21-d07c-5336-bc53-576f0411e87d;H-86-490;86;LEG-86-6185;Region-0086;2015;23/01/1957;58;Other;;Secondary;True;Employed;Casual;IND211;11857.16;Widowed;Native;;False;0.296;SurveySample;2015-02-23T00:00:00
35eebd4b-86b5-5b43-bb8a-4581866cf446;H-10-1398;10;LEG-10-3921;Region-0010;2015;01/03/1943;72;Male;ETH05;Primary;True;Retired;;;0.0;Married;Native;;False;0.429;MobileUpdate;2015-10-06T00:00:00
02ca7fbc-de71-5bb7-b34f-6a3b5dbf4a83;H-96-1514;96;LEG-96-756;Region-0096;2020;16/04/1937;83;Male;ETH18;Secondary;True;Retired;;;0.0;Divorced;Native;;True;0.936;FieldEnumeration;2020-06-06T00:00:00
8f18daca-f76f-53d2-88bc-2c15ae3ceccc;H-6-1078;6;LEG-6-5618;Region-0006;2020;07/09/2018;2;Male;ETH12;NoSchool;True;Inactive;;;0.0;Single;Native;;False;0.169;AdminRegister;2020-01-28T00:00:00
b1f623f4-75f1-5e77-a091-038a5ab77976;H-114-917;114;LEG-114-8577;Region-0114;2010;11/01/2008;2;Male;ETH18;NoSchool;True;Inactive;;;0.0;Married;Native;;True;0.118;AdminRegister;2010-04-09T00:00:00
7b6d42e9-2550-53f1-96cb-d62db8d732ff;H-18-889;18;LEG-18-916;Region-0018;2020;07/06/1948;72;Male;ETH18;Primary;True;Inactive;;;0.0;Married;Native;;False;0.425;FieldEnumeration;2020-10-24T00:00:00
0ab92368-b034-549e-9dd8-327769284f94;H-106-665;106;LEG-106-8500;Region-0106;2015;14/02/1977;38;Other;ETH19;Tertiary;True;Inactive;;;0.0;Single;Native;;False;0.336;AdminRegister;2015-03-07T00:00:00
e7f62ce6-43cb-5717-bf08-e12d273f6c58;H-22-783;22;LEG-22-9157;Region-0022;2020;03/12/1968;52;Male;ETH09;Secondary;True;Inactive;;;0.0;Married;Native;;True;0.172;SurveySample;2020-07-17T00:00:00
2fa3e1cf-b261-5c07-b005-339f860bda2a;H-64-2122;64;LEG-64-6580;Region-0064;2020;01/10/1955;65;Other;ETH09;Secondary;True;Employed;Casual;IND230;23955.1;Divorced;Native;;False;0.31;AdminRegister;2020-07-06T00:00:00
bc775870-6c08-5595-8936-5b949c2d4284;H-61-881;61;LEG-61-9450;Region-0061;2015;23/02/1988;27;Other;ETH17;Secondary;True;Unemployed;;;0.0;Divorced;Native;;False;0.474;FieldEnumeration;2015-03-23T00:00:00
da42b3b0-0a11-5274-b38d-154cff4f4597;H-86-383;86;LEG-86-3946;Region-0086;2010;05/02/1994;16;Male;ETH07;Tertiary;True;Employed;Self-employed;IND103;16583.15;Divorced;Internal Migrant;2007.0;False;0.542;MobileUpdate;2010-03-01T00:00:00
ab6c46fb-b569-5fff-baf4-0d89fdc01f97;H-70-1425;70;LEG-70-1136;Region-0070;2015;26/12/1940;75;Male;ETH02;Secondary;True;Retired;;;0.0;Married;Native;;False;0.35;AdminRegister;2015-04-01T00:00:00
9eacd974-da8d-5e0b-91e3-1a6f091fb642;H-41-306;41;LEG-41-9321;Region-0041;2020;01/08/1933;87;Male;ETH09;Tertiary;True;Inactive;;;0.0;Single;Internal Migrant;;False;0.921;AdminRegister;2020-10-21T00:00:00
3f7aeec6-8a2e-5367-995d-23d7392d369d;H-11-944;11;LEG-11-563;Region-0011;2010;26/11/1917;93;Male;ETH06;Secondary;True;Retired;;;0.0;Single;Native;;False;0.858;AdminRegister;2010-05-07T00:00:00
3ffd8db3-6831-5ff6-8869-34177e82b2c2;H-49-1754;49;LEG-49-7472;Region-0049;2020;06/11/2013;7;Male;ETH13;Primary;True;Student;;;0.0;Divorced;Native;;False;0.385;AdminRegister;2020-12-16T00:00:00
586cda9e-d8e5-518e-9642-5e4a9fb524ea;H-17-2400;17;LEG-17-6060;Region-0017;2020;25/12/1954;66;Female;ETH08;Secondary;True;Inactive;;;0.0;Widowed;Native;;False;0.51;FieldEnumeration;2020-04-23T00:00:00
1f887506-9a50-5917-ac1b-b168cfc19549;H-4-1715;4;LEG-4-9187;Region-0004;2020;26/10/1945;75;Male;ETH08;Secondary;True;Inactive;;;0.0;Widowed;Native;;False;0.638;AdminRegister;2020-03-23T00:00:00
abef1021-a3c3-5afc-a872-1b8670d2a165;H-96-1460;96;LEG-96-3339;Region-0096;2015;04/08/1976;39;Other;ETH14;Secondary;True;Inactive;;;0.0;Divorced;Native;;False;0.433;FieldEnumeration;2015-02-05T00:00:00
aac6346f-fc14-59a1-a4c2-8f813e09a5d3;H-88-517;88;LEG-88-1601;Regikn-0088;2015;16/09/1973;42;Male;ETH15;Tertiary;True;Retired;;;0.0;Married;Native;;False;0.1;AdminRegister;2015-05-24T00:00:00
e62b44b1-e2e9-52b6-92b6-beaa2ddea9be;H-114-980;114;LEG-114-6143;Region-0114;2020;09/06/1953;67;Other;ETH20;Primary;True;Retired;;;0.0;Single;Native;;False;0.81;AdminRegister;2020-10-07T00:00:00
